InternalID,Freeze Brand,Ear Tag,Colour,Breed,Sex,Date Of Birth,Dam's Ear Tag,Date Of Acquisition,Age when acquired,Purchased From,Date Of Disposal,Disposed Of To,Date Of Death,Manner and Place of Destruction,Record 1st Created,Record Edited?,Reason For Change,ReasonForCull,Sire,Location,Age(mths),
209326512,2754,UK106710702754,N/A,HOLSTEIN FRIESIAN,Female,05/05/2018,UK106710702292,14/05/2020,2 yrs  0 mths,Newcastle University,,,,,22/06/2020,No,,,,,36,
209326513,3091,UK107189203091,N/A,HOLSTEIN FRIESIAN,Female,30/08/2018,UK106710502010,14/05/2020,1 yrs  9 mths,Newcastle University,,,,,22/06/2020,No,,,,,32,
209326514,3071,UK107189303071,N/A,HOLSTEIN FRIESIAN,Female,09/08/2018,UK107189101620,14/05/2020,1 yrs  9 mths,Newcastle University,,,,,22/06/2020,No,,,,,32,
209326515,3106,UK107189303106,N/A,HOLSTEIN FRIESIAN,Female,28/09/2018,UK107189101627,14/05/2020,1 yrs  8 mths,Newcastle University,,,,,22/06/2020,No,,,,,31,
209326516,3059,UK107189503059,N/A,HOLSTEIN FRIESIAN,Female,20/07/2018,UK107189101970,14/05/2020,1 yrs  10 mths,Newcastle University,,,,,22/06/2020,No,,,,,33,
209326517,3163,UK107189403163,N/A,HOLSTEIN FRIESIAN,Female,23/11/2018,UK107189602535,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326518,3126,UK107189203126,N/A,HOLSTEIN FRIESIAN,Female,22/10/2018,UK107189501232,14/05/2020,1 yrs  7 mths,Newcastle University,,,,,22/06/2020,No,,,,,30,
209326519,3053,UK107189603053,N/A,Holstein,Female,15/07/2018,UK106710402352,14/05/2020,1 yrs  10 mths,Newcastle University,,,,,22/06/2020,No,,,,,33,
209326520,3114,UK107189403114,N/A,HOLSTEIN FRIESIAN,Female,15/10/2018,UK107189702123,14/05/2020,1 yrs  7 mths,Newcastle University,,,,,22/06/2020,No,,,,,30,
209326521,3066,UK107189503066,N/A,HOLSTEIN FRIESIAN,Female,02/08/2018,UK107189301811,14/05/2020,1 yrs  9 mths,Newcastle University,,,,,22/06/2020,No,,,,,33,
209326522,3011,UK107189603011,N/A,HOLSTEIN FRIESIAN,Female,29/04/2018,UK107189402204,14/05/2020,2 yrs  1 mths,Newcastle University,,,,,22/06/2020,No,,,,,36,
209326523,3056,UK107189203056,N/A,Holstein,Female,27/07/2018,UK106710602354,14/05/2020,1 yrs  10 mths,Newcastle University,,,,,22/06/2020,No,,,,,33,
209326524,3049,UK107189203049,N/A,HOLSTEIN FRIESIAN,Female,15/07/2018,UK107189401364,14/05/2020,1 yrs  10 mths,Newcastle University,,,,,22/06/2020,No,,,,,33,
209326525,3157,UK107189503157,N/A,HOLSTEIN FRIESIAN,Female,16/11/2018,UK107189102138,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326526,3144,UK107189603144,N/A,HOLSTEIN FRIESIAN,Female,07/11/2018,UK107189301993,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326527,3145,UK107189703145,N/A,HOLSTEIN FRIESIAN,Female,08/11/2018,UK107189602101,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326528,2933,UK107189502933,N/A,HOLSTEIN FRIESIAN,Female,30/01/2018,UK107189602199,14/05/2020,2 yrs  4 mths,Newcastle University,,,,,22/06/2020,No,,,,,39,
209308818,2952,UK107189302952,N/A,HOLSTEIN FRIESIAN,Female,11/02/2018,UK107189201607,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,08/06/2020,No,,,,,38,
209308819,3027,UK107189103027,N/A,Holstein,Female,26/06/2018,UK106710101992,08/06/2020,2 yrs  0 mths,Newcastle University,,,21/09/2020,Warrens Deadstock,08/06/2020,No,,,,,27,
209308820,2980,UK107189302980,N/A,HOLSTEIN FRIESIAN,Female,09/03/2018,UK107189201628,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,08/06/2020,No,,,,,37,
209308821,2951,UK107189202951,N/A,HOLSTEIN FRIESIAN,Female,11/02/2018,UK107189102243,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,08/06/2020,No,,,,,38,
209308822,2925,UK107189402925,N/A,HOLSTEIN FRIESIAN,Female,14/01/2018,UK107189701381,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308823,2645,UK106710302645,N/A,HOLSTEIN FRIESIAN,Female,17/10/2017,UK106710201895,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,08/06/2020,No,,,,,42,
209308824,2937,UK107189202937,N/A,HOLSTEIN FRIESIAN,Female,01/02/2018,UK107189102054,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308825,2938,UK107189302938,N/A,NORWEGIAN RED X,Female,01/02/2018,UK107189602493,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308826,2691,UK106710702691,N/A,HOLSTEIN FRIESIAN,Female,22/01/2018,UK106710101922,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308827,3001,UK107189303001,N/A,HOLSTEIN FRIESIAN X,Female,30/03/2018,UK107189102026,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,08/06/2020,No,,,,,37,
209308828,2900,UK107189702900,N/A,HOLSTEIN FRIESIAN,Female,22/11/2017,UK107189401966,08/06/2020,2 yrs  7 mths,Newcastle University,,,,,08/06/2020,No,,,,,41,
209308829,2717,UK106710502717,N/A,HOLSTEIN FRIESIAN,Female,21/03/2018,UK106710702264,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,08/06/2020,No,,,,,37,
209308830,209,UK107189402988,N/A,HOLSTEIN FRIESIAN,Female,18/03/2018,UK107189101774,08/06/2020,2 yrs  3 mths,Newcastle University,29/10/2020,Linden Foods,,,08/06/2020,No,FB Change,,,,31,
209308831,3010,UK107189503010,N/A,HOLSTEIN FRIESIAN,Female,27/04/2018,UK106386401081,08/06/2020,2 yrs  2 mths,Newcastle University,,,06/02/2021,J P Warren,08/06/2020,No,,,,,33,
209308832,2686,UK106710202686,N/A,HOLSTEIN FRIESIAN,Female,16/01/2018,UK106710602256,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308833,2924,UK107189302924,N/A,HOLSTEIN FRIESIAN,Female,12/01/2018,UK107189201985,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308834,2871,UK107189602871,N/A,Swedish Red X,Female,23/10/2017,UK107189102362,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,08/06/2020,No,,,,,42,
209308835,2934,UK107189602934,N/A,HOLSTEIN FRIESIAN,Female,30/01/2018,UK107189602199,08/06/2020,2 yrs  5 mths,Newcastle University,,,07/09/2020,Warrens,08/06/2020,No,,,,,31,
209308836,2697,UK106710602697,N/A,HOLSTEIN FRIESIAN,Female,05/02/2018,UK106710301987,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209308837,2929,UK107189102929,N/A,HOLSTEIN FRIESIAN,Female,18/01/2018,UK107189202181,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,08/06/2020,No,,,,,39,
209358663,2836,UK107189602836,N/A,BRITISH FRIESIAN X,Female,11/09/2017,UK107189301685,08/06/2020,2 yrs  9 mths,Newcastle University,,,,,10/08/2020,No,,,,,43,
209358792,2580,UK106710102580,N/A,Holstein,Female,04/06/2017,UK106710301434,08/06/2020,3 yrs  0 mths,Newcastle University,,,,,10/08/2020,No,,,,,47,
209358795,2777,UK107189302777,N/A,Swedish Red X,Female,08/03/2017,UK107189402204,08/06/2020,3 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,50,
209358796,2886,UK107189702886,N/A,BRITISH FRIESIAN X,Female,07/11/2017,UK107189402358,08/06/2020,2 yrs  7 mths,Newcastle University,,,,,10/08/2020,No,,,,,42,
209358798,2789,UK107189102789,N/A,BRITISH FRIESIAN X,Female,23/03/2017,UK107189101879,08/06/2020,3 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,49,
209358799,2977,UK107189702977,N/A,HOLSTEIN FRIESIAN,Female,07/03/2018,UK107189501540,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,38,
209358801,2869,UK107189402869,N/A,Swedish Red X,Female,23/10/2017,UK107189102320,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,10/08/2020,No,,,,,42,
209358802,2926,UK107189502926,N/A,HOLSTEIN FRIESIAN,Female,14/01/2018,UK107189102096,08/06/2020,2 yrs  5 mths,Newcastle University,08/06/2020,31/377/0042 Nafferton Farm,,,10/08/2020,No,,,,,29,
209358803,2719,UK106710702719,N/A,HOLSTEIN FRIESIAN,Female,25/03/2018,UK106710402135,08/06/2020,2 yrs  3 mths,Newcastle University,08/06/2020,31/377/0042 Nafferton Farm,,,10/08/2020,No,,,,,26,
209358804,2661,UK106710502661,N/A,HOLSTEIN FRIESIAN,Female,30/11/2017,UK106710201916,08/06/2020,2 yrs  7 mths,Newcastle University,,,,,10/08/2020,No,,,,,-1435,
209358805,2737,UK106710402737,N/A,HOLSTEIN FRIESIAN,Female,12/04/2018,UK106710602151,08/06/2020,2 yrs  2 mths,Newcastle University,08/06/2020,31/377/0042 Nafferton Farm,,,10/08/2020,No,,,,,26,
209358806,2918,UK107189402918,N/A,HOLSTEIN FRIESIAN,Female,23/12/2017,UK107189701892,08/06/2020,2 yrs  6 mths,Newcastle University,08/06/2020,31/377/0042 Nafferton Farm,,,10/08/2020,No,,,,,29,
209358807,2829,UK107189602829,N/A,BRITISH FRIESIAN X,Female,14/08/2017,UK107189701402,08/06/2020,2 yrs  10 mths,Newcastle University,08/06/2020,31/377/0042 Nafferton Farm,,,10/08/2020,No,,,,,34,
209358808,3013,UK107189103013,N/A,HOLSTEIN FRIESIAN,Female,13/05/2018,UK107189602066,08/06/2020,2 yrs  1 mths,Newcastle University,08/06/2020,31/377/0042 Nafferton Farm,,,10/08/2020,No,,,,,25,
209358809,2979,UK107189202979,N/A,HOLSTEIN FRIESIAN,Female,09/03/2018,UK107189101732,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,37,
209358810,2926,UK107189502926,N/A,HOLSTEIN FRIESIAN,Female,14/01/2018,UK107189102096,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,10/08/2020,No,,,,,39,
209358811,2719,UK106710702719,N/A,HOLSTEIN FRIESIAN,Female,25/03/2018,UK106710402135,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,37,
209358813,2737,UK106710402737,N/A,HOLSTEIN FRIESIAN,Female,12/04/2018,UK106710602151,08/06/2020,2 yrs  2 mths,Newcastle University,29/10/2020,Linden Foods,,,10/08/2020,No,,,,,31,
209358814,2918,UK107189402918,N/A,HOLSTEIN FRIESIAN,Female,23/12/2017,UK107189701892,08/06/2020,2 yrs  6 mths,Newcastle University,29/10/2020,Linden Foods,,,10/08/2020,No,,,,,34,
209358815,2829,UK107189602829,N/A,BRITISH FRIESIAN X,Female,14/08/2017,UK107189701402,08/06/2020,2 yrs  10 mths,Newcastle University,,,,,10/08/2020,No,,,,,44,
209358816,3013,UK107189103013,N/A,HOLSTEIN FRIESIAN,Female,13/05/2018,UK107189602066,08/06/2020,2 yrs  1 mths,Newcastle University,,,,,10/08/2020,No,,,,,35,
209358817,2963,UK107189702963,N/A,HOLSTEIN FRIESIAN,Female,26/02/2018,UK107189402218,08/06/2020,2 yrs  4 mths,Newcastle University,,,07/09/2020,Warrens,10/08/2020,No,,,,,30,
209358818,2856,UK107189502856,N/A,HOLSTEIN FRIESIAN,Female,01/10/2017,UK107189601604,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,10/08/2020,No,,,,,43,
209358819,3026,UK107189703026,N/A,Holstein,Female,26/06/2018,UK106710102202,08/06/2020,2 yrs  0 mths,Newcastle University,,,,,10/08/2020,No,,,,,34,
209358823,2720,UK106710102720,N/A,HOLSTEIN FRIESIAN,Female,25/03/2018,UK106710301420,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,37,
209358824,2683,UK106710602683,N/A,HOLSTEIN FRIESIAN,Female,13/01/2018,UK106710402142,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,10/08/2020,No,,,,,39,
209358825,2876,UK107189402876,N/A,Swedish Red X,Female,28/10/2017,UK107189502296,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,10/08/2020,No,,,,,42,
209358826,2936,UK107189102936,N/A,NORWEGIAN RED X,Female,30/01/2018,UK107189602479,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,10/08/2020,No,,,,,39,
209358827,2835,UK107189502835,N/A,BRITISH FRIESIAN X,Female,11/09/2017,UK107189301685,08/06/2020,2 yrs  9 mths,Newcastle University,,,,,10/08/2020,No,,,,,43,
209358828,2838,UK107189102838,N/A,HOLSTEIN FRIESIAN,Female,13/09/2017,UK107189401980,08/06/2020,2 yrs  9 mths,Newcastle University,,,,,10/08/2020,No,,,,,43,
209358829,2946,UK107189402946,N/A,HOLSTEIN FRIESIAN,Female,09/02/2018,UK107189302168,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,10/08/2020,No,,,,,38,
209358830,2911,UK107189402911,N/A,HOLSTEIN FRIESIAN,Female,05/12/2017,UK107189702193,08/06/2020,2 yrs  6 mths,Newcastle University,,,,,10/08/2020,No,,,,,41,
209358831,2681,UK106710402681,N/A,HOLSTEIN FRIESIAN,Female,09/01/2018,UK106710201853,08/06/2020,2 yrs  5 mths,Newcastle University,11/11/2020,Linden Foods,,,10/08/2020,No,,,,,34,
209358832,2920,UK107189602920,N/A,HOLSTEIN FRIESIAN,Female,28/12/2017,UK107189201502,08/06/2020,2 yrs  6 mths,Newcastle University,29/10/2020,Linden Foods,,,10/08/2020,No,,,,,34,
209358833,2875,UK107189302875,N/A,Swedish Red X,Female,28/10/2017,UK107189302350,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,10/08/2020,No,,,,,42,
209358834,2872,UK107189702872,N/A,HOLSTEIN FRIESIAN,Female,24/10/2017,UK107189702123,08/06/2020,2 yrs  8 mths,Newcastle University,,,,,10/08/2020,No,,,,,42,
209358835,2878,UK107189602878,N/A,Swedish Red X,Female,30/10/2017,UK107189102390,08/06/2020,2 yrs  8 mths,Newcastle University,11/11/2020,Linden Foods,,,10/08/2020,No,,,,,36,
209358836,2940,UK107189502940,N/A,HOLSTEIN FRIESIAN,Female,01/02/2018,UK107189601912,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,10/08/2020,No,,,,,39,
209358845,2679,UK106710202679,N/A,HOLSTEIN FRIESIAN,Female,05/01/2018,UK106710202224,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,10/08/2020,No,,,,,40,
209359336,2670,UK106710702670,N/A,HOLSTEIN FRIESIAN,Female,13/12/2017,UK106710102090,08/06/2020,2 yrs  6 mths,Newcastle University,,,,,10/08/2020,No,,,,,40,
209359337,3000,UK107189203000,N/A,HOLSTEIN FRIESIAN,Female,29/03/2018,UK107189201733,08/06/2020,2 yrs  3 mths,Newcastle University,,,,,10/08/2020,No,,,,,37,
209420248,2653,UK106710402653,N/A,HOLSTEIN FRIESIAN,Female,08/11/2017,UK106710202063,08/06/2020,2 yrs  7 mths,Newcastle University,,,,,22/10/2020,No,,,,,42,
209466542,3009,UK107189403009,N/A,HOLSTEIN FRIESIAN,Female,25/04/2018,UK107189401798,08/06/2020,2 yrs  2 mths,Newcastle University,,,,,16/12/2020,No,fb,,,,36,
209468430,2678,UK106710102678,N/A,HOLSTEIN FRIESIAN,Female,04/01/2018,UK106710601913,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,21/12/2020,No,,,,,40,
209468434,2681,UK106710402681,N/A,HOLSTEIN FRIESIAN,Female,09/01/2018,UK106710201853,08/06/2020,2 yrs  5 mths,Newcastle University,,,,,21/12/2020,No,,,,,39,
209490727,,UK106143100424,N/A,BEEF SHORTHORN,Male,22/02/2018,UK560901301237,08/06/2020,2 yrs  4 mths,Newcastle University,,,,,05/02/2021,No,,,UK582059601353,,38,
209490761,3035,UK107189203035,N/A,Holstein,Female,27/06/2018,UK106710601829,08/06/2020,2 yrs  0 mths,Newcastle University,,,,,05/02/2021,No,,,,,34,
209490762,3208,UK107189703208,N/A,HOLSTEIN FRIESIAN,Female,16/01/2019,UK107189602059,08/06/2020,1 yrs  5 mths,Newcastle University,,,,,05/02/2021,No,,,,,27,
209490777,,UK107189303505,N/A,BRITISH FRIESIAN X,Female,10/04/2020,UK107189702809,08/06/2020,0 yrs  2 mths,Newcastle University,,,,,05/02/2021,No,,,,,12,
209340274,,UK107189103538,Black and White,HOLSTEIN FRIESIAN,Female,30/06/2020,UK106710502717,30/06/2020,0 yrs  0 mths,,,,26/11/2020,Warrens Deadstock,13/07/2020,No,,Poor Type,HOLSTEIN,,4,
209358715,,UK107189403541,N/A,BRITISH FRIESIAN X,Female,17/07/2020,UK107189602836,17/07/2020,0 yrs  0 mths,,,,,,10/08/2020,No,,,HOLSTEIN,,9,
209347681,,UK 107189 303624,N/A,ABERDEEN ANGUS X,Bull,18/07/2020,UK107189602934,18/07/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,23/07/2020,No,,,HOLSTEIN,,7,
209347689,,UK107189703544,N/A,HOLSTEIN FRIESIAN,Female,18/07/2020,UK107189302952,18/07/2020,0 yrs  0 mths,,,,,,23/07/2020,No,,,HOLSTEIN,,9,
209347690,,UK107189503542,N/A,HOLSTEIN FRIESIAN,Female,19/07/2020,UK107189702760,19/07/2020,0 yrs  0 mths,,,,,,23/07/2020,No,,,HOLSTEIN,,9,
209358839,,UK107189603543,N/A,BRITISH FRIESIAN X,Female,20/07/2020,UK107189102936,20/07/2020,0 yrs  0 mths,,,,,,10/08/2020,No,,,HOLSTEIN,,9,
209348386,,UK107189103545,Black and White,HOLSTEIN FRIESIAN,Female,23/07/2020,UK107189202951,23/07/2020,0 yrs  0 mths,,,,,,24/07/2020,No,,,HOLSTEIN,,9,
209349335,,UK107189203546,N/A,HOLSTEIN FRIESIAN,Female,25/07/2020,UK107189302980,25/07/2020,0 yrs  0 mths,,,,,,27/07/2020,No,,,HOLSTEIN,,9,
209357383,,UK107189303547,N/A,HOLSTEIN FRIESIAN,Female,01/08/2020,UK106710202686,01/08/2020,0 yrs  0 mths,,,,,,06/08/2020,No,,,HOLSTEIN,,8,
209359339,,UK107189403548,N/A,BRITISH FRIESIAN X,Female,01/08/2020,UK107189203000,01/08/2020,0 yrs  0 mths,,,,14/12/2020,Warrens Deadstock,10/08/2020,No,,,HOLSTEIN,,4,
209357384,,UK107189503549,N/A,LONGHORN X,Female,05/08/2020,UK107189702305,05/08/2020,0 yrs  0 mths,,,,02/09/2020,Warrens,06/08/2020,No,,,CARREG SUPERMAN,,0,
209357385,,UK107189403625,N/A,LONGHORN X,Bull,05/08/2020,UK107189702305,05/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,06/08/2020,No,,,CARREG SUPERMAN,,6,
209358843,,UK107189603550,N/A,HOLSTEIN FRIESIAN X,Female,06/08/2020,UK107189702977,06/08/2020,0 yrs  0 mths,,,,,,10/08/2020,No,,,HOLSTEIN,,8,
209358844,,UK107189703551,N/A,BRITISH FRIESIAN X,Female,07/08/2020,UK107189402876,07/08/2020,0 yrs  0 mths,,,,27/08/2020,Warrens,10/08/2020,No,,,HOLSTEIN,,0,
209358846,,UK107189103552,N/A,BRITISH FRIESIAN X,Female,09/08/2020,UK107189102789,09/08/2020,0 yrs  0 mths,,,,,,10/08/2020,No,,,HOLSTEIN,,8,
209359338,,UK107189203553,N/A,BRITISH FRIESIAN X,Female,09/08/2020,UK106710702670,09/08/2020,0 yrs  0 mths,,,,,,10/08/2020,No,,,HOLSTEIN,,8,
209360339,,UK107189303554,N/A,BRITISH FRIESIAN X,Female,10/08/2020,UK106710502661,10/08/2020,0 yrs  0 mths,,,,22/01/2021,J P Warren,12/08/2020,No,,,HOLSTEIN,,5,
209360349,,UK107189403555,N/A,BRITISH FRIESIAN X,Female,10/08/2020,UK106710602403,10/08/2020,0 yrs  0 mths,,,,,,12/08/2020,No,,,HOLSTEIN,,8,
209360350,,UK107189503556,N/A,BRITISH FRIESIAN X,Female,11/08/2020,UK107189302777,11/08/2020,0 yrs  0 mths,,,,,,12/08/2020,No,,,HOLSTEIN,,8,
209361235,,UK107189503626,N/A,BRITISH FRIESIAN X,Bull,13/08/2020,UK107189301811,13/08/2020,0 yrs  0 mths,,,,14/12/2020,Warrens Deadstock,14/08/2020,No,,Pneumonia,HOLSTEIN,,4,
209366055,,UK107189603557,N/A,ABERDEEN ANGUS X,Female,14/08/2020,UK106710302603,14/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/08/2020,No,,,UNKNOWN SIRE,,6,
209367194,,UK107189703628,N/A,LONGHORN X,Bull,21/08/2020,UK106710202007,21/08/2020,0 yrs  0 mths,,,,22/01/2021,J P Warren,21/08/2020,No,,,Carreg Superman,,5,
209380010,,UK107189703558,N/A,Longhorn,Female,23/08/2020,UK106710102069,23/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,Carreg Superman,,5,
209380018,,UK107189103559,N/A,LONGHORN X,Female,23/08/2020,UK107189703026,23/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380019,,UK107189103629,N/A,LONGHORN X,Bull,24/08/2020,UK107189602871,24/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380020,,UK107189203560,N/A,LONGHORN X,Female,24/08/2020,UK106710501891,24/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,Carreg Superman,,5,
209380021,,UK107189203630,N/A,LONGHORN X,Female,24/08/2020,UK107189102145,24/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,Carreg Superman,,5,
209380022,,UK107189303631,N/A,LONGHORN X,Female,25/08/2020,UK107189602619,25/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,Carreg Superman,,5,
209380023,,UK107189403632,N/A,LONGHORN X,Female,25/08/2020,UK107189602486,25/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,CARREG SAINFOIN,,5,
209380024,,UK107189503633,N/A,LONGHORN X,Female,25/08/2020,UK107189602038,25/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,Carreg Superman,,5,
209380026,,UK107189703635,N/A,LONGHORN X,Bull,27/08/2020,UK106710602683,27/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380027,,UK107189103636,N/A,LONGHORN X,Female,27/08/2020,UK107189702900,27/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380028,,UK107189203637,N/A,LONGHORN X,Bull,27/08/2020,UK106710202112,27/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,Carreg Superman,,5,
209380029,,UK107189303638,N/A,LONGHORN X,Female,27/08/2020,UK106710602697,27/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380034,,UK107189203644,N/A,LONGHORN X,Bull,27/08/2020,UK107189702886,27/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380030,,UK107189503640,N/A,LONGHORN X,Female,30/08/2020,UK107189503010,30/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380031,,UK107189603641,N/A,Shorthorn,Bull,30/08/2020,UK106710402681,30/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380032,,UK107189703642,N/A,ABERDEEN ANGUS X,Female,31/08/2020,UK107189402701,31/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,FERTILITY PLUS (CONFIRM SIRE AT BIRTH),,5,
209380033,,UK107189103643,N/A,LONGHORN X,Bull,31/08/2020,UK106710302645,31/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380035,,UK107189303645,N/A,Shorthorn,Bull,31/08/2020,UK107189502926,31/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,,,5,
209380036,,UK107189403646,N/A,LONGHORN X,Bull,31/08/2020,UK106710102517,31/08/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,03/09/2020,No,,,CARREG SAINFOIN,,5,
209386238,,UK107189603662,N/A,LONGHORN X,Female,02/09/2020,UK107189702872,02/09/2020,0 yrs  0 mths,,,,21/09/2020,Warrens Deadstock,10/09/2020,No,,,,,0,
209386239,,UK107189303652,N/A,LONGHORN X,Bull,02/09/2020,UK107189102929,02/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,10/09/2020,No,,,CARREG SUPERMAN,,5,
209386240,,UK107189403653,N/A,LONGHORN X,Female,02/09/2020,UK106710602263,02/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,10/09/2020,No,,,CARREG SUPERMAN,,5,
209386241,,UK107189603655,N/A,LONGHORN X,Female,03/09/2020,UK107189102838,03/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,10/09/2020,No,,,,,5,
209386242,,UK107189103657,N/A,LONGHORN X,Female,03/09/2020,UK107189602199,03/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,10/09/2020,No,,,CARREG SUPERMAN,,5,
209386340,,UK107189203658,N/A,LONGHORN X,Bull,03/09/2020,UK106710402240,03/09/2020,0 yrs  0 mths,,,,05/11/2020,Warrens Deadstock,10/09/2020,No,,,CARREG SUPERMAN,,2,
209386341,,UK107189303659,N/A,LONGHORN X,Female,04/09/2020,UK107189202937,04/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,10/09/2020,No,Mothers Eartag,,CARREG SUPERMAN,,5,
209386342,,UK107189403660,N/A,LONGHORN X,Female,04/09/2020,UK106710502269,04/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,10/09/2020,No,,,CARREG SUPERMAN,,5,
209396869,,UK107189503668,N/A,HOLSTEIN FRIESIAN,Bull,12/09/2020,UK106710202588,12/09/2020,0 yrs  0 mths,,,,05/10/2020,Warrens Deadstock,23/09/2020,No,,,HOLSTEIN,,0,
209396862,,UK107189103678,N/A,LONGHORN X,Bull,13/09/2020,UK107189201985,13/09/2020,0 yrs  0 mths,,,,12/10/2020,Warrens Deadstock,23/09/2020,No,,Pneumonia,CARREG SAINFOIN,,0,
209396863,,UK107189703663,N/A,LONGHORN X,Female,13/09/2020,UK107189402869,13/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,23/09/2020,No,,,,,5,
